x-axis,1,2,3
second,Volt,Volt,Volt
+20.37500E-03,-65.00000E-03,+597.11E-06,+3.16715070E+00
+20.40000E-03,-247.16080E-03,-1.65791E-03,+3.13323111E+00
+20.42500E-03,-65.00000E-03,-634.05E-06,+3.13323111E+00
+20.45000E-03,-65.00000E-03,-213.19E-06,+3.13323111E+00
+20.47500E-03,-65.00000E-03,-709.42E-06,+3.17343211E+00
+20.50000E-03,-247.16080E-03,+603.39E-06,+3.13699995E+00
+20.52500E-03,-65.00000E-03,-960.68E-06,+3.15961302E+00
+20.55000E-03,-146.65829E-03,-4.45942E-03,+3.15710045E+00
+20.57500E-03,-96.40703E-03,+521.73E-06,+3.16715070E+00
+20.60000E-03,-65.00000E-03,+188.82E-06,+3.13323111E+00
+20.62500E-03,-65.00000E-03,+207.66E-06,+3.14705020E+00
+20.65000E-03,-65.00000E-03,-470.73E-06,+3.15710045E+00
+20.67500E-03,-65.00000E-03,-634.05E-06,+3.13323111E+00
+20.70000E-03,-266.00502E-03,+955.15E-06,+3.13323111E+00
+20.72500E-03,-65.00000E-03,-313.69E-06,+3.14705020E+00
+20.75000E-03,-65.00000E-03,-558.67E-06,+3.13323111E+00
+20.77500E-03,-65.00000E-03,-294.85E-06,+3.16715070E+00
+20.80000E-03,-247.16080E-03,-213.19E-06,+3.13323111E+00
+20.82500E-03,-65.00000E-03,-1.16796E-03,+3.13323111E+00
+20.85000E-03,-146.65829E-03,+94.60E-06,+3.14956277E+00
+20.87500E-03,-234.59799E-03,+276.76E-06,+3.13951251E+00
+20.90000E-03,-83.84422E-03,-68.72E-06,+3.16966327E+00
+20.92500E-03,-65.00000E-03,+628.52E-06,+3.13323111E+00
+20.95000E-03,-65.00000E-03,+446.36E-06,+3.15710045E+00
+20.97500E-03,-266.00502E-03,+213.94E-06,+3.13323111E+00
+21.00000E-03,-65.00000E-03,-1.67676E-03,+3.13323111E+00
+21.02500E-03,+4.09548E-03,-156.66E-06,+3.13323111E+00
+21.05000E-03,-65.00000E-03,+553.14E-06,+3.13323111E+00
+21.07500E-03,-266.00502E-03,-583.79E-06,+3.13323111E+00
+21.10000E-03,-266.00502E-03,+245.35E-06,+3.13323111E+00
+21.12500E-03,-65.00000E-03,-558.67E-06,+3.14705020E+00
+21.15000E-03,-65.00000E-03,-960.68E-06,+3.17343211E+00
+21.17500E-03,-65.00000E-03,-1.11143E-03,+3.13951251E+00
+21.20000E-03,-266.00502E-03,-269.72E-06,+3.13323111E+00
+21.22500E-03,-65.00000E-03,+615.95E-06,+3.13323111E+00
+21.25000E-03,-146.65829E-03,-326.26E-06,+3.15710045E+00
+21.27500E-03,-65.00000E-03,-747.11E-06,+3.13323111E+00
+21.30000E-03,-65.00000E-03,+6.66E-06,+3.14076880E+00
+21.32500E-03,-65.00000E-03,+38.07E-06,+3.13323111E+00
+21.35000E-03,-65.00000E-03,-721.98E-06,+3.13323111E+00
